SD_ID,C_ID,Plan_ID,From_Date,To_Date
SPD_201000377,CS_11004821,Pln_51000002,2024-12-09,2024-11-17
SPD_201000378,CS_11006633,Pln_51000003,2024-06-17,2025-10-16
SPD_201000379,CS_11003492,Pln_51000003,2024-04-24,2025-06-11
SPD_201000380,CS_11007108,Pln_51000002,2023-05-25,2025-10-24
SPD_201000381,CS_11007932,Pln_51000003,2023-07-21,2025-02-14
SPD_201000382,CS_11000536,Pln_51000001,2024-02-20,2025-05-03
SPD_201000383,CS_11004117,Pln_51000003,2023-12-15,2025-09-25
SPD_201000384,CS_11000408,Pln_51000003,2023-04-26,2024-04-21
SPD_201000385,CS_11002784,Pln_51000001,2023-11-10,2024-06-26
SPD_201000386,CS_11000763,Pln_51000002,2023-06-18,2025-08-04
SPD_201000387,CS_11005442,Pln_51000003,2024-08-26,2025-10-19
SPD_201000388,CS_11008939,Pln_51000001,2023-12-01,2024-02-10
SPD_201000389,CS_11009779,Pln_51000003,2023-05-23,2025-12-01
SPD_201000390,CS_11000067,Pln_51000003,2023-06-26,2024-02-11
SPD_201000391,CS_11005669,Pln_51000002,2024-03-24,2024-02-07
SPD_201000392,CS_11005656,Pln_51000003,2024-11-17,2024-08-16
SPD_201000393,CS_11008271,Pln_51000001,2024-07-25,2025-10-06
SPD_201000394,CS_11005400,Pln_51000001,2023-02-25,2025-11-28
SPD_201000395,CS_11007790,Pln_51000003,2024-03-20,2025-11-20
SPD_201000396,CS_11000760,Pln_51000003,2023-11-11,2024-07-15
SPD_201000397,CS_11008442,Pln_51000001,2023-07-29,2025-08-19
SPD_201000398,CS_11004568,Pln_51000003,2024-11-09,2025-07-04
SPD_201000399,CS_11005959,Pln_51000001,2023-06-14,2024-04-13
SPD_201000400,CS_11005929,Pln_51000001,2024-04-08,2024-12-28
SPD_201000401,CS_11009309,Pln_51000003,2024-08-06,2024-12-12
SPD_201000402,CS_11003523,Pln_51000001,2024-12-15,2024-06-30
SPD_201000403,CS_11005312,Pln_51000002,2024-03-17,2024-08-12
SPD_201000404,CS_11004254,Pln_51000002,2024-09-16,2024-11-13
SPD_201000405,CS_11001326,Pln_51000003,2024-08-09,2024-04-05
SPD_201000406,CS_11004551,Pln_51000002,2023-07-10,2025-06-03
SPD_201000407,CS_11002346,Pln_51000003,2024-10-03,2024-03-01
SPD_201000408,CS_11009707,Pln_51000001,2024-09-27,2024-08-15
SPD_201000409,CS_11009530,Pln_51000001,2024-12-08,2024-06-29
SPD_201000410,CS_11002332,Pln_51000001,2024-04-01,2025-12-25
SPD_201000411,CS_11003385,Pln_51000003,2023-04-23,2025-11-11
SPD_201000412,CS_11001433,Pln_51000002,2024-07-10,2024-02-19
SPD_201000413,CS_11004164,Pln_51000001,2023-05-29,2024-02-01
SPD_201000414,CS_11006541,Pln_51000002,2023-02-27,2025-02-18
SPD_201000415,CS_11001973,Pln_51000001,2024-04-22,2025-10-04
SPD_201000416,CS_11004540,Pln_51000001,2023-06-01,2025-02-08
SPD_201000417,CS_11009407,Pln_51000003,2023-10-09,2025-02-22
SPD_201000418,CS_11005372,Pln_51000002,2023-01-25,2024-02-24
SPD_201000419,CS_11009360,Pln_51000001,2024-01-27,2025-06-04
SPD_201000420,CS_11006807,Pln_51000001,2023-11-17,2024-09-20
SPD_201000421,CS_11007396,Pln_51000002,2023-05-03,2024-12-01
SPD_201000422,CS_11008734,Pln_51000003,2024-03-24,2024-07-13
SPD_201000423,CS_11005918,Pln_51000002,2024-12-12,2024-04-03
SPD_201000424,CS_11001371,Pln_51000001,2024-12-14,2025-03-07
SPD_201000425,CS_11001963,Pln_51000002,2024-04-09,2025-03-09
SPD_201000426,CS_11002840,Pln_51000003,2024-02-29,2025-01-04
SPD_201000427,CS_11009346,Pln_51000002,2024-02-24,2025-05-17
SPD_201000428,CS_11003345,Pln_51000002,2023-07-15,2025-06-19
SPD_201000429,CS_11001857,Pln_51000002,2023-07-08,2024-05-22
SPD_201000430,CS_11008080,Pln_51000001,2023-12-24,2024-08-09
SPD_201000431,CS_11000336,Pln_51000001,2024-09-21,2024-02-05
SPD_201000432,CS_11001625,Pln_51000002,2024-12-02,2025-08-21
SPD_201000433,CS_11001248,Pln_51000003,2024-08-08,2024-05-22
SPD_201000434,CS_11002609,Pln_51000002,2023-12-26,2024-03-28
SPD_201000435,CS_11005493,Pln_51000002,2023-02-13,2025-06-24
SPD_201000436,CS_11009590,Pln_51000001,2023-06-19,2025-11-24
SPD_201000437,CS_11000503,Pln_51000002,2023-11-01,2024-10-20
SPD_201000438,CS_11008909,Pln_51000002,2024-10-08,2024-03-02
SPD_201000439,CS_11001179,Pln_51000001,2023-07-23,2024-12-12
SPD_201000440,CS_11005756,Pln_51000001,2024-02-03,2025-02-06
SPD_201000441,CS_11006152,Pln_51000002,2023-08-17,2025-07-29
SPD_201000442,CS_11002389,Pln_51000002,2024-03-07,2025-02-27
SPD_201000443,CS_11008347,Pln_51000003,2024-10-17,2025-10-02
SPD_201000444,CS_11009876,Pln_51000003,2023-06-18,2025-05-17
SPD_201000445,CS_11009031,Pln_51000001,2023-09-29,2025-01-29
SPD_201000446,CS_11003968,Pln_51000002,2023-12-11,2024-10-18
SPD_201000447,CS_11005717,Pln_51000003,2024-08-13,2024-09-03
SPD_201000448,CS_11006270,Pln_51000003,2023-11-02,2025-05-11
SPD_201000449,CS_11003206,Pln_51000001,2024-04-01,2025-12-23
SPD_201000450,CS_11003375,Pln_51000001,2023-07-03,2024-11-29
SPD_201000451,CS_11005190,Pln_51000001,2024-11-14,2024-12-16
SPD_201000452,CS_11000251,Pln_51000001,2023-04-30,2025-09-09
SPD_201000453,CS_11005907,Pln_51000001,2024-04-08,2024-02-20
SPD_201000454,CS_11002224,Pln_51000002,2023-12-05,2024-08-24
SPD_201000455,CS_11000726,Pln_51000001,2023-08-03,2025-01-09
SPD_201000456,CS_11005988,Pln_51000003,2024-08-23,2024-07-25
SPD_201000457,CS_11000779,Pln_51000002,2023-02-23,2024-04-11
SPD_201000458,CS_11009021,Pln_51000001,2023-01-07,2025-02-07
SPD_201000459,CS_11001752,Pln_51000003,2023-08-21,2025-08-26
SPD_201000460,CS_11007535,Pln_51000003,2024-05-28,2025-09-27
SPD_201000461,CS_11007344,Pln_51000003,2024-09-12,2025-01-10
SPD_201000462,CS_11002851,Pln_51000001,2024-12-05,2024-03-12
SPD_201000463,CS_11004654,Pln_51000002,2023-01-31,2024-09-07
SPD_201000464,CS_11001053,Pln_51000001,2024-05-26,2025-05-11
SPD_201000465,CS_11001772,Pln_51000003,2024-03-19,2024-05-09
SPD_201000466,CS_11001579,Pln_51000002,2024-07-12,2025-06-19
SPD_201000467,CS_11006567,Pln_51000003,2023-05-05,2025-04-25
SPD_201000468,CS_11005343,Pln_51000002,2024-10-30,2024-08-16
SPD_201000469,CS_11002984,Pln_51000001,2023-11-26,2025-10-19
SPD_201000470,CS_11009858,Pln_51000001,2023-04-11,2024-01-31
SPD_201000471,CS_11004292,Pln_51000002,2023-07-12,2025-10-20
SPD_201000472,CS_11005035,Pln_51000003,2023-11-27,2024-11-17
SPD_201000473,CS_11008530,Pln_51000001,2023-10-31,2025-09-18
SPD_201000474,CS_11009538,Pln_51000001,2023-12-11,2025-07-27
SPD_201000475,CS_11001840,Pln_51000003,2024-08-11,2024-07-29
SPD_201000476,CS_11007000,Pln_51000002,2023-11-09,2025-01-09
SPD_201000477,CS_11002964,Pln_51000003,2024-07-27,2025-10-25
SPD_201000478,CS_11008366,Pln_51000002,2024-05-28,2025-03-13
SPD_201000479,CS_11005387,Pln_51000001,2024-09-15,2024-07-01
SPD_201000480,CS_11002640,Pln_51000002,2024-04-15,2024-06-18
SPD_201000481,CS_11006424,Pln_51000002,2024-04-10,2024-12-02
SPD_201000482,CS_11008210,Pln_51000001,2024-05-24,2024-09-02
SPD_201000483,CS_11007242,Pln_51000001,2023-06-01,2024-12-15
SPD_201000484,CS_11003933,Pln_51000002,2023-10-26,2024-11-18
SPD_201000485,CS_11009272,Pln_51000001,2023-11-05,2024-06-25
SPD_201000486,CS_11003827,Pln_51000002,2023-02-15,2025-01-02
SPD_201000487,CS_11004888,Pln_51000003,2023-10-12,2025-11-05
SPD_201000488,CS_11005444,Pln_51000003,2024-04-14,2025-07-03
SPD_201000489,CS_11002061,Pln_51000003,2023-10-14,2025-09-17
SPD_201000490,CS_11001512,Pln_51000001,2024-12-02,2025-06-27
SPD_201000491,CS_11000720,Pln_51000003,2023-08-17,2025-10-17
SPD_201000492,CS_11004219,Pln_51000003,2024-09-10,2025-07-30
SPD_201000493,CS_11004951,Pln_51000002,2023-02-16,2024-08-01
SPD_201000494,CS_11001518,Pln_51000003,2024-05-22,2024-02-05
SPD_201000495,CS_11008918,Pln_51000002,2023-12-10,2024-11-13
SPD_201000496,CS_11001300,Pln_51000001,2023-03-17,2024-05-10
SPD_201000497,CS_11000547,Pln_51000002,2023-08-13,2025-06-18
SPD_201000498,CS_11008384,Pln_51000001,2024-03-09,2025-08-14
SPD_201000499,CS_11007195,Pln_51000002,2023-08-18,2025-11-13
SPD_201000500,CS_11007810,Pln_51000001,2023-05-11,2025-07-24
SPD_201000501,CS_11003825,Pln_51000002,2023-11-08,2025-01-31
SPD_201000502,CS_11005563,Pln_51000002,2024-12-22,2025-07-20
SPD_201000503,CS_11008148,Pln_51000003,2023-09-13,2024-03-20
SPD_201000504,CS_11006521,Pln_51000001,2023-12-28,2024-01-10
SPD_201000505,CS_11002427,Pln_51000002,2023-04-16,2024-09-07
SPD_201000506,CS_11000841,Pln_51000001,2023-07-31,2025-05-08
SPD_201000507,CS_11002664,Pln_51000003,2023-10-05,2025-06-07
SPD_201000508,CS_11001347,Pln_51000003,2023-06-04,2024-12-17
SPD_201000509,CS_11005075,Pln_51000002,2024-10-09,2025-08-03
SPD_201000510,CS_11003169,Pln_51000003,2024-02-10,2024-09-07
SPD_201000511,CS_11006520,Pln_51000003,2024-04-09,2024-02-24
SPD_201000512,CS_11004338,Pln_51000003,2024-09-11,2024-06-29
SPD_201000513,CS_11005960,Pln_51000002,2023-10-23,2024-08-25
SPD_201000514,CS_11003906,Pln_51000001,2023-12-21,2025-01-03
SPD_201000515,CS_11000319,Pln_51000001,2023-08-13,2024-11-20
SPD_201000516,CS_11004137,Pln_51000001,2023-02-23,2025-09-30
SPD_201000517,CS_11004510,Pln_51000003,2024-01-20,2024-07-17
SPD_201000518,CS_11005231,Pln_51000003,2024-11-29,2025-02-13
SPD_201000519,CS_11008153,Pln_51000002,2024-04-12,2025-06-13
SPD_201000520,CS_11007799,Pln_51000002,2024-05-16,2024-12-28
SPD_201000521,CS_11000152,Pln_51000002,2023-12-28,2025-04-11
SPD_201000522,CS_11007636,Pln_51000002,2023-01-18,2024-10-24
SPD_201000523,CS_11002222,Pln_51000001,2024-06-09,2024-09-27
SPD_201000524,CS_11000969,Pln_51000001,2023-07-17,2025-07-04
SPD_201000525,CS_11003543,Pln_51000002,2023-09-17,2024-07-22
SPD_201000526,CS_11008655,Pln_51000003,2023-03-20,2025-12-30
SPD_201000527,CS_11008927,Pln_51000003,2023-10-23,2025-11-03
SPD_201000528,CS_11008426,Pln_51000003,2023-01-27,2024-10-08
SPD_201000529,CS_11005550,Pln_51000001,2024-02-05,2025-06-22
SPD_201000530,CS_11005084,Pln_51000001,2024-06-01,2025-08-02
SPD_201000531,CS_11004028,Pln_51000003,2023-08-15,2024-11-07
SPD_201000532,CS_11001350,Pln_51000001,2023-04-04,2024-04-14
SPD_201000533,CS_11009758,Pln_51000001,2023-04-25,2025-03-09
SPD_201000534,CS_11000909,Pln_51000003,2023-10-14,2024-01-03
SPD_201000535,CS_11000741,Pln_51000001,2023-06-15,2025-09-17
SPD_201000536,CS_11000356,Pln_51000003,2023-08-30,2025-12-10
SPD_201000537,CS_11006856,Pln_51000003,2023-11-30,2024-11-15
SPD_201000538,CS_11008323,Pln_51000002,2023-06-04,2024-12-20
SPD_201000539,CS_11007607,Pln_51000003,2024-08-06,2024-04-15
SPD_201000540,CS_11009983,Pln_51000001,2023-04-12,2024-03-22
SPD_201000541,CS_11002010,Pln_51000003,2024-04-14,2025-08-11
SPD_201000542,CS_11004565,Pln_51000002,2023-09-01,2025-09-09
SPD_201000543,CS_11005783,Pln_51000003,2024-03-09,2025-05-05
SPD_201000544,CS_11001562,Pln_51000002,2023-12-19,2024-07-08
SPD_201000545,CS_11006335,Pln_51000002,2023-09-29,2025-02-07
SPD_201000546,CS_11008570,Pln_51000002,2024-07-01,2024-10-03
SPD_201000547,CS_11009515,Pln_51000001,2023-05-19,2024-11-01
SPD_201000548,CS_11000327,Pln_51000002,2024-10-18,2024-05-31
SPD_201000549,CS_11003382,Pln_51000001,2024-06-09,2025-07-20
SPD_201000550,CS_11003713,Pln_51000001,2023-05-04,2025-08-31
SPD_201000551,CS_11007896,Pln_51000001,2024-12-16,2025-09-10
SPD_201000552,CS_11008956,Pln_51000001,2024-11-16,2024-07-09
SPD_201000553,CS_11000165,Pln_51000001,2024-09-14,2025-12-31
SPD_201000554,CS_11005635,Pln_51000003,2023-03-23,2025-05-18
SPD_201000555,CS_11007197,Pln_51000002,2024-04-09,2025-07-06
SPD_201000556,CS_11005670,Pln_51000002,2024-02-08,2024-01-31
SPD_201000557,CS_11008300,Pln_51000002,2024-04-17,2025-06-23
SPD_201000558,CS_11000186,Pln_51000003,2023-08-14,2025-02-09
SPD_201000559,CS_11000843,Pln_51000001,2023-05-27,2025-08-10
SPD_201000560,CS_11006139,Pln_51000002,2024-05-12,2025-03-15
SPD_201000561,CS_11008238,Pln_51000002,2023-09-19,2025-11-14
SPD_201000562,CS_11007924,Pln_51000001,2024-07-29,2025-04-06
SPD_201000563,CS_11003442,Pln_51000001,2024-02-22,2025-05-01
SPD_201000564,CS_11002757,Pln_51000002,2023-05-06,2025-09-28
SPD_201000565,CS_11000969,Pln_51000001,2023-04-04,2024-08-25
SPD_201000566,CS_11001244,Pln_51000001,2023-11-17,2025-08-14
SPD_201000567,CS_11005530,Pln_51000003,2024-11-14,2024-06-12
SPD_201000568,CS_11002577,Pln_51000001,2023-03-21,2025-08-02
SPD_201000569,CS_11003307,Pln_51000001,2023-11-15,2024-12-03
SPD_201000570,CS_11005198,Pln_51000003,2023-09-30,2024-10-24
SPD_201000571,CS_11000448,Pln_51000003,2024-07-19,2025-11-15
SPD_201000572,CS_11000381,Pln_51000002,2024-09-24,2024-05-05
SPD_201000573,CS_11004550,Pln_51000002,2023-04-03,2025-03-31
SPD_201000574,CS_11003838,Pln_51000002,2024-01-04,2024-02-19
SPD_201000575,CS_11003350,Pln_51000001,2023-08-31,2024-01-15
SPD_201000576,CS_11003759,Pln_51000001,2023-09-24,2025-07-06
SPD_201000577,CS_11009049,Pln_51000001,2024-08-22,2024-07-03
SPD_201000578,CS_11006794,Pln_51000002,2023-04-12,2025-03-09
SPD_201000579,CS_11006540,Pln_51000002,2023-11-16,2024-11-07
SPD_201000580,CS_11007181,Pln_51000001,2024-12-05,2025-03-29
SPD_201000581,CS_11004911,Pln_51000001,2023-08-30,2024-04-27
SPD_201000582,CS_11007188,Pln_51000002,2023-08-28,2024-11-19
SPD_201000583,CS_11000956,Pln_51000001,2024-01-06,2024-12-23
SPD_201000584,CS_11008979,Pln_51000003,2024-06-13,2024-07-12
SPD_201000585,CS_11006168,Pln_51000001,2023-03-25,2024-10-19
SPD_201000586,CS_11008678,Pln_51000003,2024-06-09,2024-07-27
SPD_201000587,CS_11005164,Pln_51000002,2023-01-07,2024-07-25
SPD_201000588,CS_11000420,Pln_51000003,2024-03-05,2024-06-21
SPD_201000589,CS_11007728,Pln_51000002,2024-01-17,2024-11-05
SPD_201000590,CS_11005689,Pln_51000002,2023-05-31,2024-06-05
SPD_201000591,CS_11005810,Pln_51000003,2024-09-29,2024-08-13
SPD_201000592,CS_11000456,Pln_51000001,2023-06-21,2025-03-12
SPD_201000593,CS_11005925,Pln_51000002,2023-10-02,2024-03-19
SPD_201000594,CS_11007481,Pln_51000002,2023-09-04,2025-09-18
SPD_201000595,CS_11004008,Pln_51000001,2024-01-03,2025-06-25
SPD_201000596,CS_11001378,Pln_51000001,2024-07-04,2025-02-07
SPD_201000597,CS_11001274,Pln_51000002,2023-04-22,2024-11-27
SPD_201000598,CS_11003783,Pln_51000003,2024-04-11,2025-01-18
SPD_201000599,CS_11003530,Pln_51000003,2023-08-16,2024-03-20
SPD_201000600,CS_11002135,Pln_51000003,2024-12-19,2024-12-22
SPD_201000601,CS_11002468,Pln_51000002,2023-02-06,2025-09-26
SPD_201000602,CS_11001197,Pln_51000003,2023-09-30,2025-01-31
SPD_201000603,CS_11000620,Pln_51000002,2024-10-27,2025-05-01
SPD_201000604,CS_11008525,Pln_51000003,2023-03-27,2024-09-09
SPD_201000605,CS_11002803,Pln_51000001,2024-04-06,2024-10-25
SPD_201000606,CS_11006693,Pln_51000003,2024-10-12,2025-09-18
SPD_201000607,CS_11006808,Pln_51000001,2024-04-11,2024-01-13
SPD_201000608,CS_11002105,Pln_51000001,2023-05-05,2024-01-01
SPD_201000609,CS_11007253,Pln_51000003,2024-03-12,2025-02-22
SPD_201000610,CS_11005465,Pln_51000001,2023-05-31,2025-10-22
SPD_201000611,CS_11006710,Pln_51000001,2023-11-03,2025-09-23
SPD_201000612,CS_11001388,Pln_51000003,2023-12-11,2024-03-01
SPD_201000613,CS_11007957,Pln_51000002,2024-01-02,2025-04-19
SPD_201000614,CS_11007387,Pln_51000002,2023-06-15,2025-05-19
SPD_201000615,CS_11004169,Pln_51000001,2023-11-24,2024-03-03
SPD_201000616,CS_11002478,Pln_51000001,2024-06-09,2025-02-19
SPD_201000617,CS_11001948,Pln_51000001,2024-11-29,2025-01-06
SPD_201000618,CS_11009833,Pln_51000003,2023-05-24,2025-08-23
SPD_201000619,CS_11002415,Pln_51000002,2024-03-16,2024-11-08
SPD_201000620,CS_11009856,Pln_51000003,2023-03-16,2025-12-01
SPD_201000621,CS_11006405,Pln_51000001,2024-01-04,2025-08-31
SPD_201000622,CS_11004191,Pln_51000002,2023-10-12,2025-08-21
SPD_201000623,CS_11002786,Pln_51000001,2024-12-23,2025-06-18
SPD_201000624,CS_11005099,Pln_51000001,2023-05-24,2025-11-20
SPD_201000625,CS_11009370,Pln_51000001,2024-07-12,2024-12-05
SPD_201000626,CS_11008842,Pln_51000003,2024-04-08,2024-09-15
SPD_201000627,CS_11003298,Pln_51000003,2024-07-29,2025-06-21
SPD_201000628,CS_11001950,Pln_51000003,2024-11-14,2025-05-11
SPD_201000629,CS_11001014,Pln_51000003,2024-05-01,2025-10-24
SPD_201000630,CS_11008068,Pln_51000001,2024-10-10,2024-02-28
SPD_201000631,CS_11009313,Pln_51000003,2024-11-06,2024-09-17
SPD_201000632,CS_11006323,Pln_51000001,2024-12-30,2024-06-09
SPD_201000633,CS_11005666,Pln_51000002,2023-01-29,2025-11-04
SPD_201000634,CS_11007648,Pln_51000001,2023-01-07,2025-12-11
SPD_201000635,CS_11009597,Pln_51000002,2023-05-30,2024-12-09
SPD_201000636,CS_11000970,Pln_51000002,2023-05-30,2024-06-23
SPD_201000637,CS_11002961,Pln_51000003,2024-07-21,2024-03-27
SPD_201000638,CS_11004469,Pln_51000002,2024-03-20,2025-01-26
SPD_201000639,CS_11000374,Pln_51000001,2024-05-29,2024-06-19
SPD_201000640,CS_11009942,Pln_51000001,2024-05-06,2024-12-28
SPD_201000641,CS_11008022,Pln_51000001,2024-04-06,2025-03-20
SPD_201000642,CS_11008865,Pln_51000002,2024-09-11,2024-05-10
SPD_201000643,CS_11007692,Pln_51000001,2023-06-15,2024-09-08
SPD_201000644,CS_11007151,Pln_51000001,2023-05-10,2025-11-20
SPD_201000645,CS_11002464,Pln_51000003,2023-11-15,2024-12-31
SPD_201000646,CS_11005101,Pln_51000003,2023-04-14,2024-01-24
SPD_201000647,CS_11009909,Pln_51000001,2023-10-08,2025-12-09
SPD_201000648,CS_11007252,Pln_51000001,2024-02-19,2025-03-24
SPD_201000649,CS_11005164,Pln_51000001,2023-02-25,2025-12-12
SPD_201000650,CS_11006250,Pln_51000003,2023-04-19,2024-03-29
SPD_201000651,CS_11004806,Pln_51000002,2023-09-07,2025-02-02
SPD_201000652,CS_11001206,Pln_51000001,2024-08-22,2024-11-08
SPD_201000653,CS_11001106,Pln_51000003,2024-11-24,2025-05-13
SPD_201000654,CS_11003382,Pln_51000001,2024-05-26,2025-10-30
SPD_201000655,CS_11001376,Pln_51000001,2024-05-11,2025-12-04
SPD_201000656,CS_11000003,Pln_51000001,2023-02-27,2025-02-02
SPD_201000657,CS_11003131,Pln_51000002,2024-04-22,2024-06-08
SPD_201000658,CS_11001894,Pln_51000003,2024-03-04,2025-07-31
SPD_201000659,CS_11007929,Pln_51000001,2023-03-31,2024-05-06
SPD_201000660,CS_11009812,Pln_51000003,2023-01-09,2024-08-17
SPD_201000661,CS_11008061,Pln_51000003,2024-05-30,2024-12-20
SPD_201000662,CS_11007696,Pln_51000002,2024-06-14,2024-06-11
SPD_201000663,CS_11006971,Pln_51000001,2024-08-19,2025-07-27
SPD_201000664,CS_11000924,Pln_51000003,2023-06-24,2024-11-14
SPD_201000665,CS_11009411,Pln_51000001,2023-09-28,2024-01-12
SPD_201000666,CS_11001255,Pln_51000001,2024-12-10,2024-03-15
SPD_201000667,CS_11002030,Pln_51000001,2023-01-29,2024-11-26
SPD_201000668,CS_11004479,Pln_51000003,2023-09-23,2025-03-17
SPD_201000669,CS_11007684,Pln_51000002,2024-09-25,2024-01-16
SPD_201000670,CS_11007457,Pln_51000003,2024-09-17,2024-12-12
SPD_201000671,CS_11004286,Pln_51000001,2024-11-18,2025-10-26
SPD_201000672,CS_11001241,Pln_51000003,2023-11-05,2025-07-06
SPD_201000673,CS_11006779,Pln_51000001,2024-03-05,2025-11-05
SPD_201000674,CS_11001804,Pln_51000001,2024-02-26,2025-03-25
SPD_201000675,CS_11003744,Pln_51000003,2023-02-23,2025-09-29
SPD_201000676,CS_11008311,Pln_51000001,2024-11-01,2025-04-24
SPD_201000677,CS_11002639,Pln_51000003,2024-01-25,2024-08-11
SPD_201000678,CS_11005385,Pln_51000002,2023-01-16,2024-09-11
SPD_201000679,CS_11009730,Pln_51000001,2023-12-26,2024-04-18
SPD_201000680,CS_11003139,Pln_51000002,2023-02-14,2025-02-28
SPD_201000681,CS_11002370,Pln_51000001,2024-07-10,2025-08-29
SPD_201000682,CS_11008741,Pln_51000002,2024-04-28,2024-03-26
SPD_201000683,CS_11002631,Pln_51000001,2024-10-01,2024-10-04
SPD_201000684,CS_11002793,Pln_51000003,2024-02-01,2025-05-10
SPD_201000685,CS_11008713,Pln_51000002,2024-10-19,2024-05-04
SPD_201000686,CS_11003387,Pln_51000001,2024-09-16,2025-01-01
SPD_201000687,CS_11006382,Pln_51000003,2023-06-29,2025-03-03
SPD_201000688,CS_11001562,Pln_51000002,2023-08-11,2024-12-23
SPD_201000689,CS_11005922,Pln_51000001,2023-03-12,2024-02-27
SPD_201000690,CS_11002371,Pln_51000003,2024-03-31,2025-02-14
SPD_201000691,CS_11005033,Pln_51000002,2024-04-11,2024-11-25
SPD_201000692,CS_11006269,Pln_51000002,2023-11-10,2024-11-21
SPD_201000693,CS_11009204,Pln_51000002,2024-04-07,2024-04-21
SPD_201000694,CS_11005436,Pln_51000001,2024-09-16,2024-07-18
SPD_201000695,CS_11006073,Pln_51000001,2024-12-20,2024-09-11
SPD_201000696,CS_11002374,Pln_51000001,2023-06-29,2025-02-23
SPD_201000697,CS_11008944,Pln_51000003,2023-05-29,2024-05-30
SPD_201000698,CS_11006591,Pln_51000002,2024-03-25,2024-06-30
SPD_201000699,CS_11004066,Pln_51000001,2024-11-21,2024-07-08
SPD_201000700,CS_11006705,Pln_51000002,2024-02-23,2024-05-31
SPD_201000701,CS_11008285,Pln_51000001,2024-08-08,2025-05-17
SPD_201000702,CS_11009223,Pln_51000002,2024-11-19,2025-07-02
SPD_201000703,CS_11003764,Pln_51000002,2024-03-18,2024-05-27
SPD_201000704,CS_11004593,Pln_51000003,2024-09-12,2024-07-25
SPD_201000705,CS_11002153,Pln_51000002,2023-09-13,2025-04-16
SPD_201000706,CS_11006299,Pln_51000001,2023-05-17,2025-01-22
SPD_201000707,CS_11003479,Pln_51000002,2023-10-24,2024-11-01
SPD_201000708,CS_11002197,Pln_51000003,2023-10-04,2025-06-18
SPD_201000709,CS_11005886,Pln_51000003,2024-12-03,2024-01-05
SPD_201000710,CS_11007477,Pln_51000001,2023-10-22,2025-07-14
SPD_201000711,CS_11001395,Pln_51000002,2024-05-17,2025-11-18
SPD_201000712,CS_11002537,Pln_51000002,2023-08-01,2024-09-16
SPD_201000713,CS_11004603,Pln_51000003,2023-11-23,2025-05-31
SPD_201000714,CS_11001715,Pln_51000003,2024-01-14,2024-09-01
SPD_201000715,CS_11002250,Pln_51000003,2023-02-10,2024-06-06
SPD_201000716,CS_11000868,Pln_51000002,2023-10-25,2025-10-03
SPD_201000717,CS_11003502,Pln_51000002,2024-08-24,2025-06-21
SPD_201000718,CS_11005795,Pln_51000002,2024-10-11,2024-07-06
SPD_201000719,CS_11005140,Pln_51000002,2023-01-30,2025-04-16
SPD_201000720,CS_11002773,Pln_51000002,2023-01-11,2024-10-14
SPD_201000721,CS_11004236,Pln_51000002,2024-04-20,2025-09-22
SPD_201000722,CS_11004585,Pln_51000002,2023-12-22,2024-07-16
SPD_201000723,CS_11006874,Pln_51000002,2024-10-29,2025-07-21
SPD_201000724,CS_11003382,Pln_51000001,2023-07-02,2024-03-20
SPD_201000725,CS_11000239,Pln_51000002,2024-03-25,2025-12-16
SPD_201000726,CS_11002649,Pln_51000001,2024-06-27,2024-11-23
